,adm_0_name,adm_0_code,adm_1_name,adm_1_code,adm_2_name,adm_2_code,calendar_start_date,calendar_end_date,case_total
370,Argentina,12,NA,NA,NA,NA,29/12/2013,16/08/2014,2759
371,Argentina,12,NA,NA,NA,NA,29/12/2013,23/08/2014,2791
372,Argentina,12,NA,NA,NA,NA,29/12/2013,30/08/2014,2822
373,Argentina,12,NA,NA,NA,NA,29/12/2013,06/09/2014,2837
374,Argentina,12,NA,NA,NA,NA,29/12/2013,13/09/2014,2853
375,Argentina,12,NA,NA,NA,NA,29/12/2013,20/09/2014,2877
376,Argentina,12,NA,NA,NA,NA,29/12/2013,27/09/2014,2901
377,Argentina,12,NA,NA,NA,NA,29/12/2013,25/01/2014,192
378,Argentina,12,NA,NA,NA,NA,29/12/2013,04/10/2014,2924
379,Argentina,12,NA,NA,NA,NA,29/12/2013,11/10/2014,2947
380,Argentina,12,NA,NA,NA,NA,29/12/2013,18/10/2014,2974
381,Argentina,12,NA,NA,NA,NA,29/12/2013,25/10/2014,3001
382,Argentina,12,NA,NA,NA,NA,29/12/2013,01/11/2014,3026
383,Argentina,12,NA,NA,NA,NA,29/12/2013,08/11/2014,3050
384,Argentina,12,NA,NA,NA,NA,29/12/2013,15/11/2014,3073
385,Argentina,12,NA,NA,NA,NA,29/12/2013,22/11/2014,3100
386,Argentina,12,NA,NA,NA,NA,29/12/2013,29/11/2014,3127
387,Argentina,12,NA,NA,NA,NA,29/12/2013,06/12/2014,3178
388,Argentina,12,NA,NA,NA,NA,29/12/2013,01/02/2014,317
389,Argentina,12,NA,NA,NA,NA,29/12/2013,13/12/2014,3193
390,Argentina,12,NA,NA,NA,NA,29/12/2013,20/12/2014,3231
391,Argentina,12,NA,NA,NA,NA,29/12/2013,27/12/2014,3250
392,Argentina,12,NA,NA,NA,NA,29/12/2013,03/01/2015,3270
393,Argentina,12,NA,NA,NA,NA,29/12/2013,08/02/2014,441
394,Argentina,12,NA,NA,NA,NA,29/12/2013,15/02/2014,544
395,Argentina,12,NA,NA,NA,NA,29/12/2013,22/02/2014,647
396,Argentina,12,NA,NA,NA,NA,29/12/2013,01/03/2014,725
397,Argentina,12,Buenos Aires D.f.,430,Comuna 7,NA,27/12/2020,02/01/2021,0
398,Argentina,12,Salta,445,Oran,NA,27/12/2020,02/01/2021,0
399,Argentina,12,Salta,445,Oran,NA,27/12/2020,02/01/2021,1
400,Argentina,12,Buenos Aires D.f.,430,Comuna 2,NA,20/12/2020,26/12/2020,0
401,Argentina,12,Corrientes,435,Capital,NA,20/12/2020,26/12/2020,0
402,Argentina,12,Salta,445,Oran,NA,20/12/2020,26/12/2020,0
403,Argentina,12,Buenos Aires,429,Lujan,NA,13/12/2020,19/12/2020,0
404,Argentina,12,Cordoba,434,Capital,NA,13/12/2020,19/12/2020,1
405,Argentina,12,Salta,445,Oran,NA,13/12/2020,19/12/2020,1
406,Argentina,12,Salta,445,Oran,NA,06/12/2020,12/12/2020,0
407,Argentina,12,Corrientes,435,San Luis Del Palmar,NA,29/11/2020,05/12/2020,0
408,Argentina,12,Chaco,432,San Fernando,NA,29/11/2020,05/12/2020,0
409,Argentina,12,Buenos Aires D.f.,430,Comuna 1,NA,22/11/2020,28/11/2020,0
410,Argentina,12,Buenos Aires D.f.,430,Comuna 2,NA,22/11/2020,28/11/2020,1
411,Argentina,12,Buenos Aires,429,Moreno,NA,22/11/2020,28/11/2020,0
412,Argentina,12,Buenos Aires,429,San Isidro,NA,22/11/2020,28/11/2020,0
413,Argentina,12,Buenos Aires,429,Berazategui,NA,15/11/2020,21/11/2020,1
414,Argentina,12,Buenos Aires,429,Vicente Lopez,NA,15/11/2020,21/11/2020,0
415,Argentina,12,Salta,445,Oran,NA,15/11/2020,21/11/2020,1
416,Argentina,12,Salta,445,Oran,NA,15/11/2020,21/11/2020,0
417,Argentina,12,Salta,445,Oran,NA,08/11/2020,14/11/2020,0
418,Argentina,12,Santa Fe,449,San Martin,NA,08/11/2020,14/11/2020,1
419,Argentina,12,Buenos Aires,429,General Belgrano,NA,01/11/2020,07/11/2020,1
420,Argentina,12,Formosa,437,Formosa,NA,01/11/2020,07/11/2020,1
421,Argentina,12,Formosa,437,Formosa,NA,01/11/2020,07/11/2020,0
422,Argentina,12,Buenos Aires,429,San Isidro,NA,25/10/2020,31/10/2020,1
423,Argentina,12,Formosa,437,Formosa,NA,25/10/2020,31/10/2020,0
424,Argentina,12,Santa Fe,449,Rosario,NA,25/10/2020,31/10/2020,1
425,Argentina,12,Chaco,432,San Fernando,NA,18/10/2020,24/10/2020,0
426,Argentina,12,Buenos Aires D.f.,430,Comuna 1,NA,11/10/2020,17/10/2020,1
427,Argentina,12,Formosa,437,Formosa,NA,11/10/2020,17/10/2020,2
428,Argentina,12,Buenos Aires,429,Tigre,NA,27/09/2020,03/10/2020,0
429,Argentina,12,Chaco,432,San Fernando,NA,27/09/2020,03/10/2020,0
430,Argentina,12,Formosa,437,Formosa,NA,27/09/2020,03/10/2020,1
431,Argentina,12,Formosa,437,Patino,NA,27/09/2020,03/10/2020,0
432,Argentina,12,Buenos Aires D.f.,430,Comuna 1,NA,20/09/2020,26/09/2020,0
433,Argentina,12,Buenos Aires,429,Olavarria,NA,20/09/2020,26/09/2020,0
434,Argentina,12,Formosa,437,Formosa,NA,20/09/2020,26/09/2020,0
435,Argentina,12,Buenos Aires D.f.,430,Comuna 1,NA,13/09/2020,19/09/2020,0
436,Argentina,12,Formosa,437,Formosa,NA,06/09/2020,12/09/2020,0
437,Argentina,12,Buenos Aires,429,Vicente Lopez,NA,30/08/2020,05/09/2020,0
438,Argentina,12,Corrientes,435,Capital,NA,30/08/2020,05/09/2020,1
439,Argentina,12,Chaco,432,San Fernando,NA,30/08/2020,05/09/2020,0
440,Argentina,12,Formosa,437,Formosa,NA,30/08/2020,05/09/2020,0
441,Argentina,12,Formosa,437,Pilcomayo,NA,30/08/2020,05/09/2020,1
442,Argentina,12,Corrientes,435,Capital,NA,23/08/2020,29/08/2020,0
443,Argentina,12,Corrientes,435,Capital,NA,23/08/2020,29/08/2020,1
444,Argentina,12,Formosa,437,Laishi,NA,23/08/2020,29/08/2020,1
445,Argentina,12,Formosa,437,Patino,NA,23/08/2020,29/08/2020,1
446,Argentina,12,Formosa,437,Formosa,NA,16/08/2020,22/08/2020,1
447,Argentina,12,Formosa,437,Formosa,NA,09/08/2020,15/08/2020,0
448,Argentina,12,Buenos Aires,429,Almirante Brown,NA,02/08/2020,08/08/2020,0
449,Argentina,12,Corrientes,435,Capital,NA,02/08/2020,08/08/2020,1
450,Argentina,12,Formosa,437,Formosa,NA,02/08/2020,08/08/2020,1
451,Argentina,12,Formosa,437,Formosa,NA,02/08/2020,08/08/2020,0
452,Argentina,12,Formosa,437,Patino,NA,02/08/2020,08/08/2020,1
453,Argentina,12,Chaco,432,Comandante Fernandez,NA,26/07/2020,01/08/2020,0
454,Argentina,12,Santa Fe,449,Rosario,NA,26/07/2020,01/08/2020,0
455,Argentina,12,Buenos Aires,429,General San Martin,NA,19/07/2020,25/07/2020,1
456,Argentina,12,Corrientes,435,Capital,NA,19/07/2020,25/07/2020,0
457,Argentina,12,Corrientes,435,Ituzaingo,NA,19/07/2020,25/07/2020,0
458,Argentina,12,Corrientes,435,San Cosme,NA,19/07/2020,25/07/2020,1
459,Argentina,12,Formosa,437,Formosa,NA,19/07/2020,25/07/2020,0
460,Argentina,12,Formosa,437,Formosa,NA,19/07/2020,25/07/2020,3
461,Argentina,12,Formosa,437,Pilcomayo,NA,19/07/2020,25/07/2020,1
462,Argentina,12,Formosa,437,Pilcomayo,NA,19/07/2020,25/07/2020,0
463,Argentina,12,Salta,445,Grl. Jose De San Martin,NA,19/07/2020,25/07/2020,0
464,Argentina,12,Santa Fe,449,Rosario,NA,19/07/2020,25/07/2020,1
465,Argentina,12,Buenos Aires D.f.,430,Comuna 1,NA,12/07/2020,18/07/2020,1
466,Argentina,12,Buenos Aires D.f.,430,Comuna 1,NA,12/07/2020,18/07/2020,0
467,Argentina,12,Corrientes,435,Capital,NA,12/07/2020,18/07/2020,1
468,Argentina,12,Corrientes,435,Capital,NA,12/07/2020,18/07/2020,3
469,Argentina,12,Formosa,437,Formosa,NA,12/07/2020,18/07/2020,1
470,Argentina,12,Formosa,437,Formosa,NA,12/07/2020,18/07/2020,0
471,Argentina,12,Formosa,437,Laishi,NA,12/07/2020,18/07/2020,0
472,Argentina,12,Formosa,437,Patino,NA,12/07/2020,18/07/2020,0
473,Argentina,12,Formosa,437,Pilcomayo,NA,12/07/2020,18/07/2020,0
474,Argentina,12,Corrientes,435,Capital,NA,05/07/2020,11/07/2020,0
475,Argentina,12,Corrientes,435,Capital,NA,05/07/2020,11/07/2020,1
476,Argentina,12,Formosa,437,Formosa,NA,05/07/2020,11/07/2020,1
477,Argentina,12,Formosa,437,Formosa,NA,05/07/2020,11/07/2020,0
478,Argentina,12,Formosa,437,Formosa,NA,05/07/2020,11/07/2020,4
479,Argentina,12,Formosa,437,Patino,NA,05/07/2020,11/07/2020,0
480,Argentina,12,Formosa,437,Pirane,NA,05/07/2020,11/07/2020,0
481,Argentina,12,Jujuy,438,Santa Barbara,NA,05/07/2020,11/07/2020,1
482,Argentina,12,Salta,445,Anta,NA,05/07/2020,11/07/2020,1
483,Argentina,12,Salta,445,Oran,NA,05/07/2020,11/07/2020,0
484,Argentina,12,Salta,445,*Sin Dato*,NA,28/06/2020,04/07/2020,1
485,Argentina,12,Buenos Aires,429,Ituzaingo,NA,28/06/2020,04/07/2020,1
486,Argentina,12,Cordoba,434,Capital,NA,28/06/2020,04/07/2020,0
487,Argentina,12,Corrientes,435,Capital,NA,28/06/2020,04/07/2020,0
488,Argentina,12,Corrientes,435,Capital,NA,28/06/2020,04/07/2020,2
489,Argentina,12,Corrientes,435,Ituzaingo,NA,28/06/2020,04/07/2020,0
490,Argentina,12,Corrientes,435,Ituzaingo,NA,28/06/2020,04/07/2020,1
491,Argentina,12,Chaco,432,Comandante Fernandez,NA,28/06/2020,04/07/2020,0
492,Argentina,12,Chaco,432,Comandante Fernandez,NA,28/06/2020,04/07/2020,1
493,Argentina,12,Chaco,432,12 De Octubre,NA,28/06/2020,04/07/2020,0
494,Argentina,12,Chaco,432,Independencia,NA,28/06/2020,04/07/2020,1
495,Argentina,12,Chaco,432,Independencia,NA,28/06/2020,04/07/2020,0
496,Argentina,12,Chaco,432,San Fernando,NA,28/06/2020,04/07/2020,1
497,Argentina,12,Chaco,432,San Fernando,NA,28/06/2020,04/07/2020,0
498,Argentina,12,Formosa,437,Formosa,NA,28/06/2020,04/07/2020,1
499,Argentina,12,Formosa,437,Formosa,NA,28/06/2020,04/07/2020,0
500,Argentina,12,Formosa,437,Formosa,NA,28/06/2020,04/07/2020,4
501,Argentina,12,Formosa,437,Patino,NA,28/06/2020,04/07/2020,0
502,Argentina,12,Formosa,437,Pilcomayo,NA,28/06/2020,04/07/2020,0
503,Argentina,12,Misiones,442,Eldorado,NA,28/06/2020,04/07/2020,1
504,Argentina,12,Misiones,442,Iguazu,NA,28/06/2020,04/07/2020,1
505,Argentina,12,Misiones,442,Leandro N. Alem,NA,28/06/2020,04/07/2020,0
506,Argentina,12,Misiones,442,San Pedro,NA,28/06/2020,04/07/2020,1
507,Argentina,12,Salta,445,Anta,NA,28/06/2020,04/07/2020,1
508,Argentina,12,Salta,445,Grl. Jose De San Martin,NA,28/06/2020,04/07/2020,1
509,Argentina,12,Salta,445,Grl. Jose De San Martin,NA,28/06/2020,04/07/2020,0
510,Argentina,12,Salta,445,Grl. Jose De San Martin,NA,28/06/2020,04/07/2020,5
511,Argentina,12,Salta,445,Grl. Jose De San Martin,NA,28/06/2020,04/07/2020,2
512,Argentina,12,Santa Fe,449,Castellanos,NA,28/06/2020,04/07/2020,0
513,Argentina,12,Santa Fe,449,General Obligado,NA,28/06/2020,04/07/2020,0
514,Argentina,12,Buenos Aires D.f.,430,Comuna 1,NA,21/06/2020,27/06/2020,0
515,Argentina,12,Corrientes,435,Capital,NA,21/06/2020,27/06/2020,1
516,Argentina,12,Corrientes,435,Capital,NA,21/06/2020,27/06/2020,0
517,Argentina,12,Corrientes,435,Capital,NA,21/06/2020,27/06/2020,7
518,Argentina,12,Corrientes,435,Ituzaingo,NA,21/06/2020,27/06/2020,0
519,Argentina,12,Chaco,432,Almirante Brown,NA,21/06/2020,27/06/2020,0
520,Argentina,12,Chaco,432,Almirante Brown,NA,21/06/2020,27/06/2020,1
521,Argentina,12,Chaco,432,Comandante Fernandez,NA,21/06/2020,27/06/2020,0
522,Argentina,12,Chaco,432,Independencia,NA,21/06/2020,27/06/2020,0
523,Argentina,12,Chaco,432,Independencia,NA,21/06/2020,27/06/2020,1
524,Argentina,12,Chaco,432,San Fernando,NA,21/06/2020,27/06/2020,2
525,Argentina,12,Chaco,432,San Fernando,NA,21/06/2020,27/06/2020,0
526,Argentina,12,Chubut,433,Escalante,NA,21/06/2020,27/06/2020,1
527,Argentina,12,Formosa,437,Formosa,NA,21/06/2020,27/06/2020,1
528,Argentina,12,Formosa,437,Formosa,NA,21/06/2020,27/06/2020,0
529,Argentina,12,Formosa,437,Formosa,NA,21/06/2020,27/06/2020,5
530,Argentina,12,Formosa,437,Formosa,NA,21/06/2020,27/06/2020,6
531,Argentina,12,Formosa,437,Laishi,NA,21/06/2020,27/06/2020,1
532,Argentina,12,Formosa,437,Laishi,NA,21/06/2020,27/06/2020,0
533,Argentina,12,Formosa,437,Patino,NA,21/06/2020,27/06/2020,0
534,Argentina,12,Formosa,437,Pilagas,NA,21/06/2020,27/06/2020,2
535,Argentina,12,Formosa,437,Pilagas,NA,21/06/2020,27/06/2020,4
536,Argentina,12,Formosa,437,Pilagas,NA,21/06/2020,27/06/2020,0
537,Argentina,12,Formosa,437,Pilcomayo,NA,21/06/2020,27/06/2020,1
538,Argentina,12,Formosa,437,Pilcomayo,NA,21/06/2020,27/06/2020,0
539,Argentina,12,Jujuy,438,San Pedro,NA,21/06/2020,27/06/2020,2
540,Argentina,12,Jujuy,438,San Pedro,NA,21/06/2020,27/06/2020,0
541,Argentina,12,Misiones,442,Capital,NA,21/06/2020,27/06/2020,0
542,Argentina,12,Misiones,442,Capital,NA,21/06/2020,27/06/2020,1
543,Argentina,12,Misiones,442,Iguazu,NA,21/06/2020,27/06/2020,1
544,Argentina,12,Salta,445,Anta,NA,21/06/2020,27/06/2020,1
545,Argentina,12,Salta,445,Grl. Jose De San Martin,NA,21/06/2020,27/06/2020,1
546,Argentina,12,Salta,445,Grl. Jose De San Martin,NA,21/06/2020,27/06/2020,0
547,Argentina,12,Salta,445,Grl. Jose De San Martin,NA,21/06/2020,27/06/2020,2
548,Argentina,12,Salta,445,Grl. Jose De San Martin,NA,21/06/2020,27/06/2020,3
549,Argentina,12,Salta,445,Oran,NA,21/06/2020,27/06/2020,0
550,Argentina,12,Buenos Aires D.f.,430,2007,NA,14/06/2020,20/06/2020,1
551,Argentina,12,Cordoba,434,Capital,NA,14/06/2020,20/06/2020,1
552,Argentina,12,Cordoba,434,San Javier,NA,14/06/2020,20/06/2020,1
553,Argentina,12,Cordoba,434,San Justo,NA,14/06/2020,20/06/2020,0
554,Argentina,12,Corrientes,435,Capital,NA,14/06/2020,20/06/2020,3
555,Argentina,12,Corrientes,435,Capital,NA,14/06/2020,20/06/2020,0
556,Argentina,12,Corrientes,435,Capital,NA,14/06/2020,20/06/2020,2
557,Argentina,12,Corrientes,435,Capital,NA,14/06/2020,20/06/2020,4
558,Argentina,12,Corrientes,435,Ituzaingo,NA,14/06/2020,20/06/2020,1
559,Argentina,12,Corrientes,435,Ituzaingo,NA,14/06/2020,20/06/2020,0
560,Argentina,12,Chaco,432,Almirante Brown,NA,14/06/2020,20/06/2020,1
561,Argentina,12,Chaco,432,Comandante Fernandez,NA,14/06/2020,20/06/2020,0
562,Argentina,12,Chaco,432,Comandante Fernandez,NA,14/06/2020,20/06/2020,1
563,Argentina,12,Chaco,432,12 De Octubre,NA,14/06/2020,20/06/2020,0
564,Argentina,12,Chaco,432,General Belgrano,NA,14/06/2020,20/06/2020,0
565,Argentina,12,Chaco,432,Independencia,NA,14/06/2020,20/06/2020,0
566,Argentina,12,Chaco,432,Independencia,NA,14/06/2020,20/06/2020,3
567,Argentina,12,Chaco,432,Mayor Luis J. Fontana,NA,14/06/2020,20/06/2020,1
568,Argentina,12,Chaco,432,San Fernando,NA,14/06/2020,20/06/2020,0
569,Argentina,12,Formosa,437,Formosa,NA,14/06/2020,20/06/2020,1
570,Argentina,12,Formosa,437,Formosa,NA,14/06/2020,20/06/2020,0
571,Argentina,12,Formosa,437,Formosa,NA,14/06/2020,20/06/2020,5
572,Argentina,12,Formosa,437,Laishi,NA,14/06/2020,20/06/2020,0
573,Argentina,12,Formosa,437,Patino,NA,14/06/2020,20/06/2020,0
574,Argentina,12,Formosa,437,Pilcomayo,NA,14/06/2020,20/06/2020,0
575,Argentina,12,Formosa,437,Pirane,NA,14/06/2020,20/06/2020,0
576,Argentina,12,Jujuy,438,Ledesma,NA,14/06/2020,20/06/2020,1
577,Argentina,12,Jujuy,438,Ledesma,NA,14/06/2020,20/06/2020,0
578,Argentina,12,Jujuy,438,Ledesma,NA,14/06/2020,20/06/2020,2
579,Argentina,12,La Rioja,440,Capital,NA,14/06/2020,20/06/2020,0
580,Argentina,12,La Rioja,440,Vinchina,NA,14/06/2020,20/06/2020,0
581,Argentina,12,Misiones,442,Candelaria,NA,14/06/2020,20/06/2020,0
582,Argentina,12,Misiones,442,Capital,NA,14/06/2020,20/06/2020,1
583,Argentina,12,Salta,445,Anta,NA,14/06/2020,20/06/2020,1
584,Argentina,12,Salta,445,Capital,NA,14/06/2020,20/06/2020,1
585,Argentina,12,Salta,445,General Guemes,NA,14/06/2020,20/06/2020,1
586,Argentina,12,Salta,445,Grl. Jose De San Martin,NA,14/06/2020,20/06/2020,1
587,Argentina,12,Salta,445,Grl. Jose De San Martin,NA,14/06/2020,20/06/2020,0
588,Argentina,12,Salta,445,Oran,NA,14/06/2020,20/06/2020,1
589,Argentina,12,San Juan,446,Rawson,NA,14/06/2020,20/06/2020,0
590,Argentina,12,Santa Fe,449,General Obligado,NA,14/06/2020,20/06/2020,1
591,Argentina,12,Santa Fe,449,General Obligado,NA,14/06/2020,20/06/2020,0
592,Argentina,12,Santa Fe,449,Rosario,NA,14/06/2020,20/06/2020,0
593,Argentina,12,Formosa,437,(En Blanco),NA,14/06/2020,20/06/2020,1
594,Argentina,12,Buenos Aires D.f.,430,Comuna 1,NA,07/06/2020,13/06/2020,1
595,Argentina,12,Buenos Aires D.f.,430,Comuna 1,NA,07/06/2020,13/06/2020,0
596,Argentina,12,Buenos Aires D.f.,430,Comuna 7,NA,07/06/2020,13/06/2020,1
597,Argentina,12,Buenos Aires,429,Berazategui,NA,07/06/2020,13/06/2020,1
598,Argentina,12,Buenos Aires,429,Exaltacion De La Cruz,NA,07/06/2020,13/06/2020,0
599,Argentina,12,Buenos Aires,429,La Matanza,NA,07/06/2020,13/06/2020,0
600,Argentina,12,Buenos Aires,429,Lanus,NA,07/06/2020,13/06/2020,0
601,Argentina,12,Buenos Aires,429,Merlo,NA,07/06/2020,13/06/2020,0
602,Argentina,12,Buenos Aires,429,Quilmes,NA,07/06/2020,13/06/2020,0
603,Argentina,12,Buenos Aires,429,Tres De Febrero,NA,07/06/2020,13/06/2020,2
604,Argentina,12,Buenos Aires,429,Vicente Lopez,NA,07/06/2020,13/06/2020,0
605,Argentina,12,Cordoba,434,San Justo,NA,07/06/2020,13/06/2020,1
606,Argentina,12,Corrientes,435,Capital,NA,07/06/2020,13/06/2020,4
607,Argentina,12,Corrientes,435,Capital,NA,07/06/2020,13/06/2020,0
608,Argentina,12,Chaco,432,Almirante Brown,NA,07/06/2020,13/06/2020,0
609,Argentina,12,Chaco,432,Comandante Fernandez,NA,07/06/2020,13/06/2020,1
610,Argentina,12,Chaco,432,Comandante Fernandez,NA,07/06/2020,13/06/2020,0
611,Argentina,12,Chaco,432,Comandante Fernandez,NA,07/06/2020,13/06/2020,2
612,Argentina,12,Chaco,432,General Belgrano,NA,07/06/2020,13/06/2020,0
613,Argentina,12,Chaco,432,Independencia,NA,07/06/2020,13/06/2020,0
614,Argentina,12,Chaco,432,San Fernando,NA,07/06/2020,13/06/2020,2
615,Argentina,12,Chaco,432,San Fernando,NA,07/06/2020,13/06/2020,0
616,Argentina,12,Chaco,432,San Fernando,NA,07/06/2020,13/06/2020,3
617,Argentina,12,Formosa,437,Futaleufu,NA,07/06/2020,13/06/2020,0
618,Argentina,12,Entre Rios,436,Parana,NA,07/06/2020,13/06/2020,1
619,Argentina,12,Formosa,437,Formosa,NA,07/06/2020,13/06/2020,0
620,Argentina,12,Formosa,437,Formosa,NA,07/06/2020,13/06/2020,7
621,Argentina,12,Formosa,437,Formosa,NA,07/06/2020,13/06/2020,6
622,Argentina,12,Formosa,437,Laishi,NA,07/06/2020,13/06/2020,2
623,Argentina,12,Formosa,437,Laishi,NA,07/06/2020,13/06/2020,1
624,Argentina,12,Formosa,437,Laishi,NA,07/06/2020,13/06/2020,0
625,Argentina,12,Formosa,437,Matacos,NA,07/06/2020,13/06/2020,1
626,Argentina,12,Formosa,437,Patino,NA,07/06/2020,13/06/2020,0
627,Argentina,12,Formosa,437,Pilcomayo,NA,07/06/2020,13/06/2020,0
628,Argentina,12,Formosa,437,Pirane,NA,07/06/2020,13/06/2020,0
629,Argentina,12,Formosa,437,Pirane,NA,07/06/2020,13/06/2020,1
630,Argentina,12,Jujuy,438,Ledesma,NA,07/06/2020,13/06/2020,1
631,Argentina,12,Jujuy,438,Ledesma,NA,07/06/2020,13/06/2020,0
632,Argentina,12,Jujuy,438,San Pedro,NA,07/06/2020,13/06/2020,1
633,Argentina,12,Jujuy,438,San Pedro,NA,07/06/2020,13/06/2020,0
634,Argentina,12,Misiones,442,Capital,NA,07/06/2020,13/06/2020,0
635,Argentina,12,Misiones,442,Eldorado,NA,07/06/2020,13/06/2020,2
636,Argentina,12,Misiones,442,Iguazu,NA,07/06/2020,13/06/2020,0
637,Argentina,12,Misiones,442,Iguazu,NA,07/06/2020,13/06/2020,2
638,Argentina,12,Misiones,442,Iguazu,NA,07/06/2020,13/06/2020,1
639,Argentina,12,Misiones,442,Libertador Grl. San Martin,NA,07/06/2020,13/06/2020,0
640,Argentina,12,Misiones,442,Montecarlo,NA,07/06/2020,13/06/2020,1
641,Argentina,12,Misiones,442,Montecarlo,NA,07/06/2020,13/06/2020,0
642,Argentina,12,Salta,445,Anta,NA,07/06/2020,13/06/2020,1
643,Argentina,12,Salta,445,Anta,NA,07/06/2020,13/06/2020,0
644,Argentina,12,Salta,445,Capital,NA,07/06/2020,13/06/2020,1
645,Argentina,12,Salta,445,General Guemes,NA,07/06/2020,13/06/2020,2
646,Argentina,12,Salta,445,General Guemes,NA,07/06/2020,13/06/2020,0
647,Argentina,12,Salta,445,Grl. Jose De San Martin,NA,07/06/2020,13/06/2020,1
648,Argentina,12,Salta,445,Grl. Jose De San Martin,NA,07/06/2020,13/06/2020,0
649,Argentina,12,Salta,445,Grl. Jose De San Martin,NA,07/06/2020,13/06/2020,3
650,Argentina,12,Salta,445,Oran,NA,07/06/2020,13/06/2020,4
651,Argentina,12,Santa Fe,449,General Obligado,NA,07/06/2020,13/06/2020,0
652,Argentina,12,Santa Fe,449,Rosario,NA,07/06/2020,13/06/2020,0
653,Argentina,12,Santa Fe,449,Rosario,NA,07/06/2020,13/06/2020,2
654,Argentina,12,(En Blanco),NA,(En Blanco),NA,07/06/2020,13/06/2020,1
655,Argentina,12,Formosa,437,(En Blanco),NA,07/06/2020,13/06/2020,0
656,Argentina,12,Buenos Aires D.f.,430,Comuna 1,NA,31/05/2020,06/06/2020,1
657,Argentina,12,Buenos Aires D.f.,430,Comuna 1,NA,31/05/2020,06/06/2020,2
658,Argentina,12,Buenos Aires D.f.,430,Comuna 1,NA,31/05/2020,06/06/2020,0
659,Argentina,12,Buenos Aires,429,Almirante Brown,NA,31/05/2020,06/06/2020,1
660,Argentina,12,Buenos Aires,429,General San Martin,NA,31/05/2020,06/06/2020,0
661,Argentina,12,Buenos Aires,429,General San Martin,NA,31/05/2020,06/06/2020,1
662,Argentina,12,Buenos Aires,429,Hurlingham,NA,31/05/2020,06/06/2020,0
663,Argentina,12,Buenos Aires,429,La Matanza,NA,31/05/2020,06/06/2020,0
664,Argentina,12,Buenos Aires,429,Lanus,NA,31/05/2020,06/06/2020,1
665,Argentina,12,Buenos Aires,429,Lomas De Zamora,NA,31/05/2020,06/06/2020,0
666,Argentina,12,Buenos Aires,429,San Isidro,NA,31/05/2020,06/06/2020,0
667,Argentina,12,Buenos Aires,429,Tigre,NA,31/05/2020,06/06/2020,0
668,Argentina,12,Buenos Aires,429,Tres De Febrero,NA,31/05/2020,06/06/2020,1
669,Argentina,12,Cordoba,434,Capital,NA,31/05/2020,06/06/2020,0
670,Argentina,12,Cordoba,434,San Justo,NA,31/05/2020,06/06/2020,0
671,Argentina,12,Corrientes,435,Capital,NA,31/05/2020,06/06/2020,0
672,Argentina,12,Corrientes,435,Capital,NA,31/05/2020,06/06/2020,6
673,Argentina,12,Corrientes,435,Empedrado,NA,31/05/2020,06/06/2020,1
674,Argentina,12,Corrientes,435,Mercedes,NA,31/05/2020,06/06/2020,0
675,Argentina,12,Corrientes,435,Santo Tome,NA,31/05/2020,06/06/2020,0
676,Argentina,12,Corrientes,435,Santo Tome,NA,31/05/2020,06/06/2020,1
677,Argentina,12,Chaco,432,Almirante Brown,NA,31/05/2020,06/06/2020,0
678,Argentina,12,Chaco,432,Almirante Brown,NA,31/05/2020,06/06/2020,1
679,Argentina,12,Chaco,432,Comandante Fernandez,NA,31/05/2020,06/06/2020,0
680,Argentina,12,Chaco,432,12 De Octubre,NA,31/05/2020,06/06/2020,0
681,Argentina,12,Chaco,432,2 De Abril,NA,31/05/2020,06/06/2020,1
682,Argentina,12,Chaco,432,Independencia,NA,31/05/2020,06/06/2020,0
683,Argentina,12,Chaco,432,Independencia,NA,31/05/2020,06/06/2020,3
684,Argentina,12,Chaco,432,Quitilipi,NA,31/05/2020,06/06/2020,2
685,Argentina,12,Chaco,432,Quitilipi,NA,31/05/2020,06/06/2020,0
686,Argentina,12,Chaco,432,San Fernando,NA,31/05/2020,06/06/2020,5
687,Argentina,12,Chaco,432,San Fernando,NA,31/05/2020,06/06/2020,0
688,Argentina,12,Entre Rios,436,Victoria,NA,31/05/2020,06/06/2020,1
689,Argentina,12,Formosa,437,Formosa,NA,31/05/2020,06/06/2020,2
690,Argentina,12,Formosa,437,Formosa,NA,31/05/2020,06/06/2020,0
691,Argentina,12,Formosa,437,Formosa,NA,31/05/2020,06/06/2020,8
692,Argentina,12,Formosa,437,Formosa,NA,31/05/2020,06/06/2020,4
693,Argentina,12,Formosa,437,Laishi,NA,31/05/2020,06/06/2020,1
694,Argentina,12,Formosa,437,Laishi,NA,31/05/2020,06/06/2020,0
695,Argentina,12,Formosa,437,Patino,NA,31/05/2020,06/06/2020,3
696,Argentina,12,Formosa,437,Patino,NA,31/05/2020,06/06/2020,0
697,Argentina,12,Formosa,437,Pilagas,NA,31/05/2020,06/06/2020,1
698,Argentina,12,Formosa,437,Pirane,NA,31/05/2020,06/06/2020,1
699,Argentina,12,Jujuy,438,El Carmen,NA,31/05/2020,06/06/2020,0
700,Argentina,12,Jujuy,438,Ledesma,NA,31/05/2020,06/06/2020,1
701,Argentina,12,Jujuy,438,Ledesma,NA,31/05/2020,06/06/2020,0
702,Argentina,12,Jujuy,438,Ledesma,NA,31/05/2020,06/06/2020,3
703,Argentina,12,Jujuy,438,San Pedro,NA,31/05/2020,06/06/2020,0
